* FEAR Boundary condition specification file
* * BC id = Boundary condition id input into Patran and appearing in the .ntl file
* * BC Type = BC type input into Patran
* * Flag1 = 0 for constant, read next line for constant value, 1 for function of time read the time dependant values into a vector
* * Flag2 = 0 unless this BC is a trajectory, 1 = POST style trajectory, 2 = CMA/FIAT style trajectory, 3 = time vs generic BC value  
* * FLAG3 = real number for constant spatial multipler, -1 for node based spatial field, -2 coordinate based spatial field, follows trajectory
* * Flag4 = 0 for scalar, 1 for vector --> only supported for BC's not a f(t), future upgrade will make vector BC types f(t)
* BC id   BCType   Flag1   Flag2  Flag3   Flag4
* BC #4 Aerodynamic heating in TPS surface
400   4   1   2  -1    0
1   1   0.21
70	0.000165012
75	0.000222805
80	0.000300199
85	0.000402428
90	0.000535946
95	0.000708517
100	0.000929416
105	0.001209964
110	0.001564573
115	0.002012548
120	0.002578486
125	0.003290967
130	0.004184203
135	0.005298659
140	0.006681161
145	0.008384217
150	0.010464157
155	0.012977283
160	0.015973525
165	0.019486708
170	0.023516388
175	0.028070895
180	0.033096897
185	0.038564194
190	0.044381615
195	0.050373704
200	0.056319995
205	0.06190438
210	0.066794782
215	0.070787767
220	0.073559351
225	0.07480819
230	0.074502965
235	0.072766429
240	0.069662814
245	0.065348009
250	0.060285229
255	0.054848745
260	0.049223781
265	0.043643341
270	0.038234946
275	0.033077796
280	0.028318704
285	0.02404838
290	0.020310143
295	0.017097012
300	0.014380841
305	0.012133147
310	0.010630448
315	0.012517363
320	0.014677375
325	0.017146406
330	0.019930578
335	0.023026159
340	0.026409298
345	0.0300557
350	0.033934996
355	0.038026476
360	0.042307117
365	0.046767304
370	0.05139403
375	0.05618643
380	0.061137076
385	0.066248941
390	0.071514295
395	0.076936403
400	0.082538446
405	0.088279474
410	0.09415663
415	0.100200843
420	0.106366841
425	0.112655549
430	0.119098265
435	0.125646025
440	0.132301885
445	0.139096805
450	0.146034096
455	0.153040234
460	0.160125091
465	0.167329205
470	0.174657728
475	0.182033518
480	0.18947429
485	0.19702073
490	0.204676707
495	0.212441721
500	0.220223293
505	0.2280491
510	0.235967941
515	0.243983909
520	0.252097848
525	0.260216826
530	0.268373916
535	0.276617642
540	0.284952744
545	0.293379694
550	0.301897751
555	0.310400143
560	0.318932814
565	0.327548585
570	0.336251678
575	0.345043016
580	0.353922003
585	0.362888512
590	0.371818684
595	0.380771555
600	0.389804667
605	0.398921538
610	0.408122625
615	0.417408877
620	0.426779303
625	0.436233418
630	0.445628608
635	0.455040349
640	0.464529161
645	0.474098607
